name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-01T00:00:00,18.1,18.1,10.1,59.54,0,0,,0,0,12.2,7.6,10,1010.1,50,14,0,0,0,10,Partially cloudy,partly-cloudy-night,76679399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-01T01:00:00,15.1,15.1,10.1,72.04,0,0,,0,0,13.7,0,355.2,1029.5,90,11,0,0,0,10,Partially cloudy,partly-cloudy-night,76675399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-01T02:00:00,14.1,14.1,11.1,82.14,0,0,,0,0,12.6,5.4,310,1029.1,90,11,0,0,0,10,Partially cloudy,partly-cloudy-night,76675399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-01T03:00:00,15.8,15.8,11.5,75.6,0,0,,0,0,11.2,4.3,359.7,1019,82,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-01T04:00:00,14.1,14.1,11.1,82.14,0,0,,0,0,9.4,0,347.6,1028.8,90,11,0,0,0,10,Partially cloudy,partly-cloudy-night,76675399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-01T05:00:00,13.1,13.1,11.1,87.66,0,0,,0,0,6.8,0,3.4,1028.4,90,11,0,0,0,10,Partially cloudy,partly-cloudy-night,76675399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-01T06:00:00,15.3,15.3,11.9,79.81,0,0,,0,0,6.5,3.6,277,1007.8,30,4.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-01T07:00:00,14.8,14.8,11.1,78.44,0,0,,0,0,6.8,2.4,83,1022.9,85.8,7.8,11.6,0,0,10,Partially cloudy,partly-cloudy-day,"76675399999,76632099999,76679399999,76680099999,MMSM,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-01T08:00:00,15.7,15.7,12.2,79.67,0,0,,0,0,10.4,3.7,312,1013.2,86.9,3.6,120.1,0.4,1,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-01T09:00:00,17.8,17.8,12,69.08,0,0,,0,0,10.8,8.1,31,1013,88.9,7.4,321.6,1.2,3,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-01T10:00:00,18.7,18.7,12.2,65.89,0,0,,0,0,15.5,4.7,93,1023.3,95.8,7.4,517,1.9,5,10,Overcast,cloudy,"76726099999,76632099999,76679399999,76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-01T11:00:00,20.4,20.4,11.2,55.7,0,0,,0,0,18,4.5,319,1023.1,95.8,7.6,739.1,2.7,7,10,Overcast,cloudy,"76726099999,76632099999,76679399999,76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-01T12:00:00,22.8,22.8,12.2,51.05,0,0,,0,0,14.4,6.7,356,1012.4,80.6,4.1,827.8,3,8,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-01T13:00:00,23.6,23.6,11.3,46.05,0,0,,0,0,22.7,6.5,44,1011.3,64,18.8,828.1,3,8,10,Partially cloudy,partly-cloudy-day,"76726099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-01T14:00:00,24.7,24.7,9.8,38.95,0,0,,0,0,22.3,7.4,326,1019.3,91.4,7.5,745.1,2.7,7,10,Overcast,cloudy,"76726099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-01T15:00:00,25.1,25.1,8.1,33.84,0,0,,0,0,22,11.1,8,1006.7,85.2,10.3,589.1,2.1,6,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-01T16:00:00,24.7,24.7,11.6,43.93,0,0,,0,0,20.9,7.8,356,1006.4,60,14.9,322.5,1.2,3,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-01T17:00:00,21.5,21.5,10.4,49.11,0,0,,0,0,22.3,9.7,4,1006.1,71.5,12.9,170.9,0.6,2,10,Partially cloudy,partly-cloudy-day,"76632099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-01T18:00:00,23.5,23.5,11.4,46.73,0,0,,0,0,31.7,7.1,326,1005.1,88.7,8.7,73.4,0.3,1,10,Partially cloudy,partly-cloudy-day,"76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-01T19:00:00,18.7,18.7,8.7,52.19,0,0,,0,0,32.4,0,24.4,1004.2,100,10,3.4,0,0,10,Overcast,cloudy,76675099999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-01T20:00:00,20.6,20.6,13.5,63.73,0,0,,0,0,28.1,20.4,45,1005.8,62.6,11.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-01T21:00:00,19.8,19.8,13,64.97,0,0,,0,0,22,13.7,320,1006.7,90.6,13.7,0,0,0,10,Overcast,cloudy,"76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-01T22:00:00,19.2,19.2,11.5,60.88,0,0,,0,0,19.4,16.6,24,1019.5,86.4,13.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-01T23:00:00,19.1,19.1,11.1,59.77,0,0,,0,0,16.2,16.6,320,1028.4,90,13,0,0,0,10,Partially cloudy,partly-cloudy-night,76679399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-02T00:00:00,17.7,17.7,11.5,67.01,0,0,,0,0,11.9,5,355.6,1020,89,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-02T01:00:00,18.1,18.1,11.1,63.64,0,0,,0,0,11.2,14.8,310,1027.8,100,11,0,0,0,10,Overcast,cloudy,76679399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-02T02:00:00,17.1,17.1,11.1,67.78,0,0,,0,0,11.5,13,20,1027.8,100,11,0,0,0,10,Overcast,cloudy,76679399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-02T03:00:00,16.7,16.7,10.1,64.91,0,0,,0,0,10.4,10.9,355,1007,99.4,12.7,0,0,0,10,Overcast,cloudy,"76675399999,76679399999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-02T04:00:00,16.7,16.7,11.1,69.1,0,0,,0,0,10.1,7.1,30,1026.8,99.4,12.7,0,0,0,10,Overcast,cloudy,"76675399999,76679399999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-02T05:00:00,16.1,16.1,11.1,72.23,0,0,,0,0,8.6,7.6,330,1026.7,90,13,0,0,0,10,Partially cloudy,partly-cloudy-night,76679399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-02T06:00:00,11.2,11.2,9.2,87.32,0,0,,0,0,7.2,3.6,299,1012.2,30,14.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"76632099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-02T07:00:00,15.4,15.4,11,74.71,0,0,,0,0,6.8,8.8,36,1026.3,93.4,9.8,11.6,0,0,10,Overcast,cloudy,"76726099999,76675399999,76632099999,76679399999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-02T08:00:00,12.4,12.4,10.7,89.12,0,0,,0,0,10.4,5.5,257,1021.6,20,6.6,133.7,0.5,1,10,Clear,clear-day,"76675399999,76632099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-02T09:00:00,17.6,17.6,12.8,73.9,0,0,,0,0,14.4,7.1,2,1013.1,80.3,3.6,361.8,1.3,4,10,Partially cloudy,partly-cloudy-day,"76726099999,76675399999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-02T10:00:00,19.1,19.1,13.9,71.5,0,0,,0,0,18,3.5,239,1013.5,76.9,3.1,540.6,1.9,5,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-02T11:00:00,20.8,20.8,12.8,60.17,0,0,,0,0,22.3,3.8,274,1014.3,62.2,2.7,685.5,2.5,7,10,Partially cloudy,partly-cloudy-day,"76632099999,76680099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-02T12:00:00,23.1,23.1,10.4,44.81,0,0,,0,0,10.8,8.4,337,1011.3,44.5,7.4,759.7,2.7,8,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,MMMX,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-02T13:00:00,24.7,24.7,12,45.18,0,0,,0,0,24.5,4.8,46,1010.9,18.3,2.9,774.1,2.8,8,10,Clear,clear-day,"76632099999,76680099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-02T14:00:00,26.7,26.7,12.2,40.58,0,0,,0,0,27.4,7.6,10,1007.2,35.5,3.5,840.4,3,8,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-02T15:00:00,26.2,26.2,8.8,33.21,0,0,,0,0,23.8,11.9,324,1004,73.9,8,594.1,2.1,6,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-02T16:00:00,25.2,25.2,8.1,33.61,0,0,,0,0,21.6,6.4,68,1015,91,9.9,435.2,1.6,4,10,Overcast,cloudy,"76726099999,76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-02T17:00:00,20.6,20.6,12.4,59.01,0,0,,0,0,28.8,17.5,56,1016.2,98.7,10.5,179.6,0.6,2,10,Overcast,cloudy,"76726099999,76675399999,76632099999,76680099999,MMMX,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-02T18:00:00,17.1,17.1,13.8,80.98,0,0,,0,0,25.9,17.1,72,1007.9,97.7,10.1,62.5,0.2,1,10,Overcast,cloudy,"76726099999,76632099999,76675099999,MMMX,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-02T19:00:00,17.1,17.1,15,87.48,0,0,,0,0,26.3,14.1,226,1018.1,98.5,5.9,2.8,0,0,10,Overcast,cloudy,"76632099999,76680099999,MMMX,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-02T20:00:00,17.1,17.1,14.3,83.63,0.346,100,rain,0,0,24.5,12,234,1018.6,91.6,8.5,0,0,0,10,"Rain, Overcast",rain,"76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-02T21:00:00,17.6,17.6,14.3,80.84,0,0,,0,0,21.6,7.6,190,1009.8,99,8,0,0,0,10,Overcast,cloudy,"76632099999,76680099999,76675099999,MMMX,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-02T22:00:00,18.1,18.1,14.1,77.47,0.5,100,rain,0,0,16.9,13,160,1027.8,100,13,0,0,0,10,"Rain, Overcast",rain,76679399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-02T23:00:00,18.4,18.4,12.1,66.72,0,0,,0,0,15.5,5.4,354.3,1018,100,24.1,0,0,0,10,Overcast,cloudy,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-03T00:00:00,17.1,17.1,14.1,82.52,0,0,,0,0,13.7,7.6,220,1009.1,100,11,0,0,0,10,Overcast,cloudy,76679399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-03T01:00:00,17,17,12.6,75.3,0,0,,0,0,9.7,2.9,339.6,1017,100,9.7,0,0,0,10,Overcast,cloudy,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-03T02:00:00,16.9,16.9,12.9,77.29,0,0,,0,0,5.4,2.9,357.7,1017,100,2.4,0,0,0,10,Overcast,cloudy,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-03T03:00:00,16.6,16.6,12.6,77.24,0,0,,0,0,5.8,2.9,2.2,1017,100,24.1,0,0,0,10,Overcast,cloudy,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-03T04:00:00,15.9,15.9,13.9,88.26,0,0,,0,0,8.3,5.1,80,1025.8,90.6,12.7,0,0,0,10,Overcast,cloudy,"76675399999,76679399999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-03T05:00:00,12.1,12.1,12.1,100,0,0,,0,0,8.3,5.4,70,1027.4,100,8,0,0,0,10,Overcast,cloudy,76675399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-03T06:00:00,13.2,13.2,11.2,87.95,2.252,100,rain,0,0,7.9,3.6,101,1011.9,73.1,5,0,0,0,10,"Rain, Partially cloudy",rain,"76632099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-03T07:00:00,15.4,15.4,12.8,84.56,0,0,,0,0,5.4,7.7,34,1025.5,89.5,10.4,6.3,0,0,10,Partially cloudy,partly-cloudy-day,"76726099999,76675399999,76632099999,76679399999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-03T08:00:00,15.6,15.6,12.3,80.82,0,0,,0,0,8.3,2.6,158,1012.9,73.1,12.8,84.3,0.3,1,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-03T09:00:00,17.6,17.6,13.5,76.7,0,0,,0,0,10.8,0.4,269,1012.5,58,3.8,278.1,1,3,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-03T10:00:00,21.1,21.1,12.8,59.08,0,0,,0,0,13,3.2,31.7,1017,52.3,24.1,502.6,1.8,5,10,Partially cloudy,partly-cloudy-day,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-03T11:00:00,22,22,12.6,55.18,0,0,,0,0,20.2,4,15.3,1016,23.9,24.1,754,2.7,8,10,Partially cloudy,partly-cloudy-day,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-03T12:00:00,23.1,23.1,11.2,46.9,0,0,,0,0,17.4,8.4,68,1009.1,49.6,8,851.8,3.1,9,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-03T13:00:00,24.5,24.5,11.9,45.22,0,0,,0,0,19.1,11,75,1018.2,53.6,8.4,803.6,2.9,8,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-03T14:00:00,27,26.9,12.6,40.78,0,0,,0,0,19.4,7.7,101,1006.1,78.1,4,668.4,2.4,7,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-03T15:00:00,24.3,24.3,12.5,47.62,0,0,,0,0,22.3,30.2,145,1011.3,88.8,10.1,560.7,2,6,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76679399999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-03T16:00:00,21.3,21.3,12.1,55.73,0,0,,0,0,31.7,22.5,43,1017.1,90.9,12.4,445.9,1.6,4,10,Overcast,cloudy,"76726099999,76632099999,MMSM,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-03T17:00:00,20.4,20.4,14.7,69.91,0,0,,0,0,37.8,6.6,355,1009,96.9,7.4,257.1,0.9,3,10,Overcast,cloudy,"76726099999,76632099999,76680099999,MMSM,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-03T18:00:00,19.9,19.9,12.2,60.97,0,0,,0,0,33.1,13.8,26,1005.2,92.7,11.2,68.8,0.2,1,10,Overcast,cloudy,"76726099999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-03T19:00:00,17.6,17.6,15.1,85.11,0,0,,0,0,20.2,6.9,282,1005.8,88.1,10.2,2,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-03T20:00:00,17.9,17.9,13.5,75.3,0,0,,0,0,12.2,10.8,314,1016.8,88.7,11.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-03T21:00:00,17.2,17.2,15.2,88.23,0,0,,0,0,8.3,10,67,1021.1,98.9,7.5,0,0,0,10,Overcast,cloudy,"76726099999,76632099999,76679399999,76680099999,MMMX,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-03T22:00:00,18.7,18.7,13.4,71.29,0,0,,0,0,7.2,2.9,204,1017,99.9,21.6,0,0,0,10,Overcast,cloudy,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-03T23:00:00,15,15,13.9,93.38,1.691,100,rain,0,0,14.4,13.6,209,1027.5,100,6.3,0,0,0,10,"Rain, Overcast",rain,"76675399999,76679399999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-04T00:00:00,15.1,15.1,13.1,87.84,1.5,100,rain,0,0,11.5,0,199.8,1009.1,90,13,0,0,0,10,"Rain, Partially cloudy",rain,76679399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-04T01:00:00,14.8,14.8,13.9,94.11,0.303,100,rain,0,0,14.4,7.4,357,1026.5,90,15.6,0,0,0,10,"Rain, Partially cloudy",rain,"76675399999,76679399999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-04T02:00:00,15.1,15.1,14.1,93.75,0,0,,0,0,13,9.4,90,1026.1,90,16,0,0,0,10,Partially cloudy,partly-cloudy-night,76679399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-04T03:00:00,16.1,16.1,13.1,82.39,0,0,,0,0,8.6,0,103.1,1007.3,90,16,0,0,0,10,Partially cloudy,partly-cloudy-night,76679399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-04T04:00:00,14.9,14.9,12.4,84.99,0,0,,0,0,6.5,2.9,119.4,1016,100,24.1,0,0,0,10,Overcast,cloudy,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-04T05:00:00,14.8,14.8,12.9,88.39,0,0,,0,0,7.2,2.2,92,1015,97.3,24.1,0,0,0,10,Overcast,cloudy,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-04T06:00:00,14.8,14.8,13.8,93.67,0.264,100,rain,0,0,5.4,1.4,302,1009.8,42.6,11.5,0,0,0,10,"Rain, Partially cloudy",rain,"76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-04T07:00:00,13.9,13.9,12.9,93.64,0,0,,0,0,7.2,6.6,27,1020.5,89.2,9,6,0,0,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76679399999,76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-04T08:00:00,14.9,14.9,13.7,92.71,0,0,,0,0,11.9,3.2,324,1012.5,84.5,4.5,122,0.4,1,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-04T09:00:00,17.3,17.3,13.8,80.03,0,0,,0,0,10.8,6,277,1012.6,85.5,7.6,304.8,1.1,3,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76679399999,76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-04T10:00:00,19,19,13.9,72.27,0,0,,0,0,14.4,6,214,1021.6,77.4,7.7,510,1.8,5,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-04T11:00:00,21.2,21.2,13.6,62.04,0,0,,0,0,18,7.1,75,1012.3,58,5,593,2.1,6,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-04T12:00:00,23,23,13.4,54.97,0,0,,0,0,22.2,4,162,1010.8,48.4,5,874.3,3.1,9,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-04T13:00:00,24.4,24.4,13,49.05,0,0,,0,0,16.2,9.7,86,1018.6,45.9,6.6,845.1,3,8,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-04T14:00:00,25.9,25.9,12.6,43.83,0,0,,0,0,21.6,5.9,148,1011.4,65.9,6.8,761.7,2.7,8,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,MMSM,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-04T15:00:00,26.3,26.3,10.9,38.11,0,0,,0,0,14.4,9.7,44,1004.3,73.9,8.1,685.7,2.5,7,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-04T16:00:00,26.3,26.3,10,36,0,0,,0,0,18,9.8,109,1014.7,76.8,7.7,501.9,1.8,5,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-04T17:00:00,25.6,25.6,11.2,40.52,0,0,,0,0,12.2,9.5,72,1014.1,60.2,8.3,313.1,1.1,3,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-04T18:00:00,22.7,22.7,12.6,52.75,0,0,,0,0,9.7,29,40,1010.8,90.2,11.6,103.5,0.4,1,10,Overcast,cloudy,"76726099999,76632099999,76679399999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-04T19:00:00,20.2,20.2,13.5,65.47,0,0,,0,0,9,13.6,63,1009.1,85.2,9.2,4.5,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76632099999,76680099999,MMSM,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-04T20:00:00,19.1,19.1,12.2,64.18,0,0,,0,0,9.7,9.1,58,1016.6,87.5,14.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-04T21:00:00,19.3,19.3,13.8,70.39,0,0,,0,0,9.7,9.6,275,1004.8,60.5,11.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-04T22:00:00,19.1,19.1,12.1,63.86,0,0,,0,0,9.4,7.6,320,1026.4,50,19,0,0,0,10,Partially cloudy,partly-cloudy-night,76679399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-04T23:00:00,19.1,19.1,11.1,59.77,0,0,,0,0,9.7,13,280,1026.4,0,19,0,0,0,10,Clear,clear-night,76679399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-05T00:00:00,18.1,18.1,11.1,63.64,0,0,,0,0,9.4,11.2,300,1008.7,50,19,0,0,0,10,Partially cloudy,partly-cloudy-night,76679399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-05T01:00:00,16.2,16.2,13.6,84.58,0,0,,0,0,7.9,2.9,308.7,1017,92,24.1,0,0,0,10,Overcast,cloudy,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-05T02:00:00,14.1,14.1,13.1,93.7,0,0,,0,0,7.6,5.4,50,1028.4,90,6,0,0,0,10,Partially cloudy,partly-cloudy-night,76675399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-05T03:00:00,16.1,16.1,12.1,77.16,0,0,,0,0,7.6,5.4,60,1007.2,90,19,0,0,0,10,Partially cloudy,partly-cloudy-night,76679399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-05T04:00:00,16.7,16.7,12.1,73.82,0,0,,0,0,7.6,7.1,290,1026.2,52.4,15.5,0,0,0,10,Partially cloudy,partly-cloudy-night,"76675399999,76679399999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2023-10-05T05:00:00,12.1,12.1,11.1,93.6,0,0,,0,0,6.5,0,322.8,1027.8,90,8,0,0,0,10,Partially cloudy,partly-cloudy-night,76675399999
