name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-01T15:00:00,18.2,18.2,11.9,66.59,0,0,,0,0,29.9,12.4,335,1009.4,89.8,9.8,440.5,1.6,4,10,Partially cloudy,partly-cloudy-day,"76726099999,76675399999,76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-01T16:00:00,18.3,18.3,12.1,67.12,0,0,,0,0,30.2,16.6,287,1011.2,88.5,9.6,413.9,1.5,4,10,Partially cloudy,partly-cloudy-day,"76726099999,76675399999,76632099999,76680099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-01T17:00:00,17.1,17.1,13,76.95,0,0,,0,0,33.1,14.8,335,1009.9,89.1,5.8,212.9,0.8,2,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,MMSM"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-01T18:00:00,16.5,16.5,11.7,73.31,0,0,,0,0,18,20.4,347,1010.5,88.7,9.1,122,0.4,1,10,Partially cloudy,partly-cloudy-day,"76726099999,76675399999,76632099999,76680099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-01T19:00:00,14.9,14.9,12.1,83.38,0,0,,0,0,14.4,13.4,324,1011.3,89.6,5.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-01T20:00:00,14.4,14.4,11.3,81.39,0,0,,0,0,13,8.9,329,1013.6,88.8,6.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76675399999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-01T21:00:00,14.4,14.4,11.7,83.8,0,0,,0,0,12.2,4.2,302,1013.1,87,6.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76632099999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-01T22:00:00,14.3,14.3,11.7,84.48,0,0,,0,0,11.5,7.5,322,1013.5,88.7,6.5,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-01T23:00:00,14.1,14.1,10.7,80.3,0,0,,0,0,10.8,17.7,357,1022.3,98.5,11.5,0,0,0,10,Overcast,cloudy,"76726099999,76632099999,76679399999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-02T00:00:00,13.8,13.8,10.9,82.2,0,0,,0,0,11.2,12.9,311,1014,98.5,10.8,0,0,0,10,Overcast,cloudy,"76726099999,76632099999,76679399999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-02T01:00:00,13.3,13.3,11.1,86.5,0,0,,0,0,9.4,7.3,279,1014.1,97.3,3.1,0,0,0,10,Overcast,cloudy,"76726099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-02T02:00:00,13.1,13.1,11.4,89.77,0,0,,0,0,8.6,4,310,1014.6,97.3,3.1,0,0,0,10,Overcast,cloudy,"76726099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-02T03:00:00,13,13,11.5,90.73,0.127,100,rain,0,0,8.6,6.7,347,1014.8,97.1,3.2,0,0,0,10,"Rain, Overcast",rain,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-02T04:00:00,13,13,11.2,88.78,0,0,,0,0,9,7.4,329,1012.7,98.7,3.2,0,0,0,10,Overcast,cloudy,"76726099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-02T05:00:00,12.6,12.6,11.4,92.09,0.085,100,rain,0,0,8.3,3.9,319,1012.4,95.2,3.8,0,0,0,10,"Rain, Overcast",rain,"76726099999,76632099999,76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-02T06:00:00,12.8,12.8,11.4,91.05,0,0,,0,0,6.8,4.2,326,1013,97.1,3.3,0,0,0,10,Overcast,cloudy,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-02T07:00:00,12.7,12.7,11.5,92.96,0,0,,0,0,8.3,3.9,340,1014.9,95.7,3.8,2,0,0,10,Overcast,cloudy,"76726099999,76675399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-02T08:00:00,13.6,13.6,11.3,86.29,0.085,100,rain,0,0,8.3,13.8,312,1014.3,98.4,7.3,20,0.1,0,10,"Rain, Overcast",rain,"76726099999,76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-02T09:00:00,13.8,13.8,11.3,85.17,0,0,,0,0,25.2,10.4,292,1014.2,98.4,7.5,79,0.3,1,10,Overcast,cloudy,"76726099999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-02T10:00:00,14.6,14.6,10.6,77.03,0,0,,0,0,11.5,12.7,12,1015.8,98.6,8,155,0.6,2,10,Overcast,cloudy,"76726099999,76675399999,76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-02T11:00:00,14.9,14.9,11.5,80.14,0,0,,0,0,11.2,13.5,350,1014.5,96.2,3.8,86,0.3,1,10,Overcast,cloudy,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-02T12:00:00,15.1,15.1,10.5,74.34,0,0,,0,0,16.2,16.2,351,1013.7,98.8,8,113,0.4,1,10,Overcast,cloudy,"76726099999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-02T13:00:00,15.2,15.2,10.5,73.8,0,0,,0,0,11.5,15.4,5,1020.4,89.4,8.1,238,0.9,2,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-02T14:00:00,16.8,16.8,9.2,60.85,0,0,,0,0,18,11,353,1011.4,84,9.6,465,1.7,5,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-02T15:00:00,18,18,8.4,53.67,0,0,,0,0,18,10.4,330,1009.3,62.5,10,267,1,3,10,Partially cloudy,partly-cloudy-day,"76726099999,76675399999,76632099999,76680099999,MMMX,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-02T16:00:00,18.7,18.7,7.5,48.35,0,0,,0,0,11.5,11.4,355,1017.2,63.1,10,137,0.5,1,10,Partially cloudy,partly-cloudy-day,"76726099999,76675399999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-02T17:00:00,17.6,17.6,10.8,64.48,0,0,,0,0,14.8,11.2,328,1010,79,5,74,0.3,1,10,Partially cloudy,partly-cloudy-day,"76726099999,76675399999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-02T18:00:00,17.8,17.8,7.3,50.15,0,0,,0,0,24.5,14,23,1008.7,84.3,11.3,81.5,0.3,1,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-02T19:00:00,13.7,13.7,7.4,66,0,0,,0,0,18.4,5.1,48,1008.7,71.5,10.3,4.2,0,0,10,Partially cloudy,partly-cloudy-night,"76632099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-02T20:00:00,12.6,12.6,6.6,67.15,0,0,,0,0,14.4,5.1,48,1009.5,48.5,8.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"76632099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-02T21:00:00,10.9,10.9,5.7,70.27,0,0,,0,0,12.2,3.6,340,1008.2,40,10,0,0,0,10,Partially cloudy,partly-cloudy-night,76675099999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-02T22:00:00,13.8,13.8,7.2,64.75,0,0,,0,0,11.5,13.8,345,1020.3,88.4,13.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-02T23:00:00,13.2,13.2,8.8,74.75,0,0,,0,0,10.4,6.6,293,1011.5,92.7,5,0,0,0,10,Overcast,cloudy,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-03T00:00:00,12.6,12.6,8.7,76.86,0,0,,0,0,9.7,7,328,1011.1,92.6,7.1,0,0,0,10,Overcast,cloudy,"76726099999,76632099999,76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-03T01:00:00,12.5,12.5,8.3,75.9,0,0,,0,0,11.2,6.6,307,1011.1,88,7.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76632099999,76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-03T02:00:00,12.6,12.6,8.4,75.72,0,0,,0,0,9.7,6.6,336,1012.2,92.7,7.1,0,0,0,10,Overcast,cloudy,"76726099999,76675399999,76632099999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-03T03:00:00,10.7,10.7,7.5,80.84,0,0,,0,0,9,6.2,306,1010.9,56.5,11.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76632099999,76680099999,MMSM,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-03T04:00:00,12,12,5.1,62.7,0,0,,0,0,8.3,7.1,260,1023.1,50,18.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76679399999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-03T05:00:00,11,11,8.1,82.53,0,0,,0,0,6.8,6.4,305,1011.7,100,10.1,0,0,0,10,Overcast,cloudy,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-03T06:00:00,10.2,10.2,7.9,85.41,0,0,,0,0,5,6.5,294,1013.2,47.7,10.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76632099999,76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-03T07:00:00,10.8,10.8,6.7,75.86,0,0,,0,0,5,0.2,191,1020.6,78.6,13.1,15.4,0.1,0,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-03T08:00:00,13,13,7,66.91,0,0,,0,0,8.6,2.5,326,1014.5,84.7,12.8,177.2,0.6,2,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-03T09:00:00,13.6,13.6,9.2,74.51,0,0,,0,0,10.8,4.4,306,1014.4,55.2,4.7,432.2,1.6,4,10,Partially cloudy,partly-cloudy-day,"76726099999,76675399999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-03T10:00:00,16.6,16.6,10.4,66.63,0,0,,0,0,16.2,3.9,356,1014.6,59.2,4.2,658,2.4,7,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-03T11:00:00,18.4,18.4,5.1,41.59,0,0,,0,0,18.7,6,352,1013.8,73.1,13.8,809.1,2.9,8,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-03T12:00:00,19.5,19.5,5.3,39.39,0,0,,0,0,21.2,7.2,92,1010.3,50.2,13.2,956.7,3.4,10,10,Partially cloudy,partly-cloudy-day,"76726099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-03T13:00:00,20.7,20.7,5.7,37.41,0,0,,0,0,24.5,11.8,353,1018.4,74.3,11.2,958.4,3.5,10,10,Partially cloudy,partly-cloudy-day,"76726099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-03T14:00:00,21.9,21.9,6.3,36.28,0,0,,0,0,14.4,15.1,49,1016.8,84.3,11.2,853.7,3.1,9,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-03T15:00:00,21.8,21.8,7.3,39.24,0,0,,0,0,27.7,14.6,89,1007,88.1,9.6,638.3,2.3,6,10,Partially cloudy,partly-cloudy-day,"76726099999,76675399999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-03T16:00:00,19.5,19.5,8.6,49.41,0,0,,0,0,27.4,19.6,52,1006.5,94.7,9.9,391.7,1.4,4,10,Overcast,cloudy,"76726099999,76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-03T17:00:00,20.2,20.2,11.6,57.72,0,0,,0,0,18,10.3,72,1006.1,87.7,5,295.2,1.1,3,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-03T18:00:00,18.7,18.7,8.3,50.66,0,0,,0,0,24.5,9.4,83,1007.8,85.1,13.2,125.1,0.5,1,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-03T19:00:00,18.1,18.1,5.5,43.65,0,0,,0,0,18,17.2,30,1021.5,88.8,18.5,5,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76632099999,76679399999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-03T20:00:00,18,18,4.6,41.2,0,0,,0,0,17.6,8.7,1,1022.1,86.9,18.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76632099999,76679399999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-03T21:00:00,15.9,15.9,10.6,70.63,0,0,,0,0,14.4,6.7,174,1006.6,55.3,11,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76632099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-03T22:00:00,15.5,15.5,10.6,72.62,0,0,,0,0,14.4,5.2,313,1007.1,62.2,11,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76632099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-03T23:00:00,16.8,16.8,12.3,74.97,0,0,,0,0,14.4,3.8,296,1006.7,94.3,5,0,0,0,10,Overcast,cloudy,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-04T00:00:00,15.9,15.9,12.1,77.85,0,0,,0,0,14.4,10.1,294,1007.2,87.7,5.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-04T01:00:00,15.3,15.3,12.3,82.26,0,0,,0,0,11.2,6.6,300,1010,79.4,8.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76675399999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-04T02:00:00,14.9,14.9,12.9,87.57,0,0,,0,0,10.1,6.3,329,1008.7,95.5,8.4,0,0,0,10,Overcast,cloudy,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-04T03:00:00,14.2,14.2,13.6,95.85,0,0,,0,0,8.3,9.6,346,1009.3,88.4,7.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"76632099999,76680099999,MMSM"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-04T04:00:00,14.6,14.6,13,90.08,0,0,,0,0,7.2,7.1,312,1011.1,88.3,6.5,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76675399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-04T05:00:00,14.5,14.5,9.9,74.13,0,0,,0,0,5.8,6.8,315,1019.2,83,14.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"76675399999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-04T06:00:00,13.4,13.4,11.8,90.14,0,0,,0,0,5,3.5,272,1010.7,42.7,8.5,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-04T07:00:00,12.9,12.9,10.1,83.39,0,0,,0,0,4.7,3.6,314,1011.9,62.6,3.2,7.3,0,0,10,Partially cloudy,partly-cloudy-day,"76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-04T08:00:00,14.7,14.7,8.9,68.18,0,0,,0,0,9,1.4,333,1020.5,88.5,10.9,93,0.3,1,10,Partially cloudy,partly-cloudy-day,"76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-04T09:00:00,15.7,15.7,9.9,68.39,0,0,,0,0,10.8,1.8,295,1012.4,94.8,11,174.1,0.6,2,10,Overcast,cloudy,"76632099999,76679399999,76680099999,MMSM,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-04T10:00:00,16.9,16.9,10,63.61,0,0,,0,0,15.1,4.9,42,1021.8,96,8,288.9,1,3,10,Overcast,cloudy,"76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-04T11:00:00,16.9,16.9,11.7,71.53,0,0,,0,0,15.8,3.8,270,1013.8,90,2.4,222.3,0.8,2,10,Partially cloudy,partly-cloudy-day,"76632099999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-04T12:00:00,19.8,19.8,12.7,63.44,0,0,,0,0,21.6,7.4,329,1012.4,90,2.4,220.1,0.8,2,10,Partially cloudy,partly-cloudy-day,"76632099999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-04T13:00:00,20.4,20.4,10.1,51.76,0,0,,0,0,22,9.8,94,1019.2,90,7.5,624,2.2,6,10,Partially cloudy,partly-cloudy-day,"76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-04T14:00:00,19.9,19.9,10.8,55.93,0,0,,0,0,20.2,16.5,41,1018.5,99.9,7.7,429.5,1.5,4,10,Overcast,cloudy,"76632099999,76679399999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-04T15:00:00,18.2,18.2,12.8,70.65,0,0,,0,0,22.3,13.6,173,1009.5,99.6,3.6,441.4,1.6,4,10,Overcast,cloudy,"76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-04T16:00:00,18.1,18.1,11.2,64,0,0,,0,0,22.3,12.2,317,1018.2,99.7,8.1,207.8,0.7,2,10,Overcast,cloudy,"76675399999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-04T17:00:00,18.6,18.6,10.6,59.6,0,0,,0,0,24.1,14.1,292,1009.1,99.7,7.5,145.1,0.5,1,10,Overcast,cloudy,"76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-04T18:00:00,18.4,18.4,11,62.21,0,0,,0,0,16.2,14,347,1009.4,99.8,8.1,44,0.2,0,10,Overcast,cloudy,"76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-04T19:00:00,17.4,17.4,11.8,69.61,0,0,,0,0,18.4,4.8,28,1008.2,93.9,12.4,0,0,0,10,Overcast,cloudy,"76726099999,76632099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-04T20:00:00,15.1,15.1,12.9,86.53,0,0,,0,0,15.5,9.1,342,1008.8,99.5,8.3,0,0,0,10,Overcast,cloudy,"76726099999,76632099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-04T21:00:00,15.2,15.2,12.1,81.68,0.467,100,rain,0,0,12.2,13.8,359,1012.5,98.6,8.3,0,0,0,10,"Rain, Overcast",rain,"76726099999,76632099999,76679399999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-04T22:00:00,15.7,15.7,12.8,82.95,0,0,,0,0,10.8,6.7,305,1011.5,97.7,5,0,0,0,10,Overcast,cloudy,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-04T23:00:00,15,15,12.2,83.76,0,0,,0,0,9.4,3.4,335,1012.2,97.6,4.5,0,0,0,10,Overcast,cloudy,"76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-05T00:00:00,14.8,14.8,10.8,77.15,0,0,,0,0,8.3,12.3,9,1012,95.1,7.2,0,0,0,10,Overcast,cloudy,"76726099999,76632099999,76680099999,MMSM,76675099999"
