Fecha_Hora,Prediccion_Recursiva,Temperatura_Real,Error
2025-11-06 11:00:00,17.20840197345741,16.61,-0.5984019734574098
2025-11-06 12:00:00,17.33290876227773,19.75,2.4170912377222713
2025-11-06 13:00:00,17.33290876227773,20.5,3.1670912377222713
2025-11-06 14:00:00,17.300830751151317,21.61,4.309169248848683
2025-11-06 15:00:00,17.082979366524945,21.61,4.527020633475054
2025-11-06 16:00:00,16.546855308450095,22.72,6.173144691549904
