name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-26T00:00:00,15.8,15.8,4.1,45.95,0,0,,0,0,10.4,0,0,1009.5,0,17.2,0,0,0,10,Clear,clear-night,"MMSM,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-26T01:00:00,16,16,5,48.02,0,0,,0,0,13,11.2,70,1017,0,16,0,0,0,10,Clear,clear-night,MMMX
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-26T02:00:00,11,11,6.5,73.77,0,0,,0,0,11.5,5.4,131,1016,25.9,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-26T03:00:00,14,14,6,58.53,0,0,,0,0,11.5,0,0,1009.9,0,16,0,0,0,10,Clear,clear-night,MMMX
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-26T04:00:00,13,13,8,71.65,0,0,,0,0,11.2,0,0,1016,0,16,0,0,0,10,Clear,clear-night,MMMX
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-26T05:00:00,12,12,4,58.04,0,0,,0,0,11.2,7.6,70,1017,0,14,0,0,0,10,Clear,clear-night,MMMX
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-26T06:00:00,11,11,5,66.49,0,0,,0,0,10.4,7.6,80,1010.4,0,13,0,0,0,10,Clear,clear-night,MMMX
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-26T07:00:00,10.2,10.2,4.8,69.14,0,0,,0,0,10.1,0,0,1018,0,13.8,9.5,0,0,10,Clear,clear-day,"MMSM,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-26T08:00:00,14,14,6,58.53,0,0,,0,0,11.5,7.6,50,1018,0,14,181.5,0.7,2,10,Clear,clear-day,MMMX
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-26T09:00:00,18,18,6,45.34,0,0,,0,0,12.2,0,0,1019,0,13,429.8,1.5,4,10,Clear,clear-day,MMMX
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-26T10:00:00,20,20,6,40.02,0,0,,0,0,12.6,7.6,70,1018,0,13,657.3,2.4,7,10,Clear,clear-day,MMMX
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-26T11:00:00,22,22,6,35.39,0,0,,0,0,16.2,7.6,280,1017,0,11,829.6,3,8,10,Clear,clear-day,MMMX
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-26T12:00:00,22.8,22.8,9.3,42.22,0,0,,0,0,19.4,7.6,349.4,1016,0,24.1,931.8,3.4,9,10,Clear,clear-day,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-26T13:00:00,24,24,8.9,38.22,0,0,,0,0,23.4,10.1,355.1,1014,0,24.1,951.4,3.4,10,10,Clear,clear-day,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-26T14:00:00,24.9,24.9,8.8,35.97,0,0,,0,0,26.3,12.2,353.8,1013,0,24.1,915.2,3.3,9,10,Clear,clear-day,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-26T15:00:00,25.2,25.2,7.8,33.02,0,0,,0,0,30.6,14.4,354.7,1012,4.2,24.1,769.7,2.8,8,10,Clear,clear-day,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-26T16:00:00,26,26,2,21.01,0,0,,0,0,33.1,11.2,310,1011,0,14,547.1,2,5,10,Clear,clear-day,MMMX
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-26T17:00:00,23.4,23.4,9.4,40.99,0,0,,0,0,34.6,15.5,346.7,1012,41.6,24.1,274.6,1,3,10,Partially cloudy,partly-cloudy-day,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-26T18:00:00,24,24,2,23.68,0,0,,0,0,33.5,18.4,30,1006.7,88,14,87.8,0.3,1,10,Partially cloudy,partly-cloudy-day,MMMX
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-26T19:00:00,18.9,18.9,11.4,61.74,0,0,,0,0,25.9,8.6,21.1,1015,25.7,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-26T20:00:00,16.7,16.7,11.2,69.98,0,0,,0,0,18.4,10.1,33.8,1017,30.3,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-26T21:00:00,19,19,8,48.84,0,0,,0,0,14.8,14.8,310,1010.1,25,16,0,0,0,10,Partially cloudy,partly-cloudy-night,MMMX
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-26T22:00:00,17.6,17.6,9.7,59.82,0,0,,0,0,7.9,3.2,33.7,1018,28.2,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-26T23:00:00,16.6,16.6,9.5,62.88,0,0,,0,0,4.7,2.5,76.6,1019,16.6,24.1,0,0,0,10,Clear,clear-night,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-27T00:00:00,14.6,14.6,9.4,70.99,0,0,,0,0,6.5,3.2,94,1019,1.3,24.1,0,0,0,10,Clear,clear-night,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-27T01:00:00,13,13,8.9,76.16,0,0,,0,0,7.9,4,106.7,1019,7,24.1,0,0,0,10,Clear,clear-night,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-27T02:00:00,11.9,11.9,8.2,78.07,0,0,,0,0,8.3,5,112.9,1019,35.4,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-27T03:00:00,10.4,10.4,7,79.46,0,0,,0,0,8.3,5.4,112.5,1018,70.7,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-27T04:00:00,8.7,8,6.3,84.89,0,0,,0,0,8.3,5.8,130.4,1018,55.5,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-27T05:00:00,7.9,7.9,5.9,87.18,0,0,,0,0,7.9,4.3,122.3,1018,22.6,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-27T06:00:00,11,11,3,57.78,0,0,,0,0,6.5,0,0,1010.5,25,19,0,0,0,10,Partially cloudy,partly-cloudy-night,MMMX
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-27T07:00:00,9.1,9.1,6.6,84.35,0,0,,0,0,5,2.2,122.3,1019,12.8,24.1,7.8,0,0,10,Clear,clear-day,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-27T08:00:00,11,11,7.6,79.55,0,0,,0,0,10.8,3.2,127.1,1020,7.6,24.1,144.2,0.5,1,10,Clear,clear-day,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-27T09:00:00,14.8,14.8,9.5,70.55,0,0,,0,0,11.2,0.7,40.5,1020,33.3,24.1,374.8,1.3,4,10,Partially cloudy,partly-cloudy-day,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-27T10:00:00,16.1,16.1,9.3,64.04,0,0,,0,0,12.6,2.5,3,1019,62.2,24.1,657.2,2.4,7,10,Partially cloudy,partly-cloudy-day,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-27T11:00:00,22,22,1,24.87,0,0,,0,0,14.8,11.2,340,1018,0,16,828.1,3,8,10,Clear,clear-day,MMMX
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-27T12:00:00,23,23,1,23.41,0,0,,0,0,16.9,7.6,50,1009.2,50,16,933.2,3.4,9,10,Partially cloudy,partly-cloudy-day,MMMX
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-27T13:00:00,23.8,23.8,2.1,24.23,0,0,,0,0,20.5,10.8,344,1014,47,15.8,949.9,3.4,9,10,Partially cloudy,partly-cloudy-day,"MMMX,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-27T14:00:00,23.8,23.8,7.9,36.15,0,0,,0,0,22.7,10.1,350.3,1013,94.9,24.1,893.2,3.2,9,10,Overcast,cloudy,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-27T15:00:00,24.6,24.6,7,32.4,0,0,,0,0,24.8,12.2,349.5,1012,77.1,24.1,772,2.8,8,10,Partially cloudy,partly-cloudy-day,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-27T16:00:00,24.6,24.6,6.9,32.18,0,0,,0,0,26.6,14,346.3,1011,56.9,24.1,580.4,2.1,6,10,Partially cloudy,partly-cloudy-day,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-27T17:00:00,23.6,23.6,7.3,35.12,0,0,,0,0,27.4,14.4,342.2,1011,78.5,24.1,342.5,1.2,3,10,Partially cloudy,partly-cloudy-day,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-27T18:00:00,19,19,5,39.73,0,0,,0,0,25.6,11.2,10,1010.5,50,16,94.9,0.3,1,10,Partially cloudy,partly-cloudy-day,MMTO
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-27T19:00:00,18.2,18.2,9,54.95,0,0,,0,0,21.2,9.4,13.6,1014,62.2,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-27T20:00:00,16.4,16.4,9.9,65.41,0,0,,0,0,18.7,10.8,27.9,1016,26.4,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-27T21:00:00,17.9,17.9,7.5,50.58,0,0,,0,0,16.6,6.8,32.7,1017,100,24.1,0,0,0,10,Overcast,cloudy,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-27T22:00:00,14,14,4,50.92,0,0,,0,0,8.3,9.4,60,1017,0,13,0,0,0,10,Clear,clear-night,MMTO
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-27T23:00:00,16.8,16.8,7.5,54.22,0,0,,0,0,5.8,1.8,124.1,1017,4.6,24.1,0,0,0,10,Clear,clear-night,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-28T00:00:00,16,16,7.4,56.66,0,0,,0,0,6.8,3.2,127.9,1017,0.6,24.1,0,0,0,10,Clear,clear-night,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-28T01:00:00,13.4,13.4,6.9,64.75,0,0,,0,0,7.9,5,126.8,1017,2.7,24.1,0,0,0,10,Clear,clear-night,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-28T02:00:00,11.5,11.5,6.7,72.36,0,0,,0,0,9,4.7,128.9,1017,0,24.1,0,0,0,10,Clear,clear-night,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-28T03:00:00,10,10,5.8,75.14,0,0,,0,0,9.4,4.7,126.7,1017,3.6,24.1,0,0,0,10,Clear,clear-night,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-28T04:00:00,9.5,8.6,6.4,80.99,0,0,,0,0,10.4,6.8,128.6,1018,0.1,24.1,0,0,0,10,Clear,clear-night,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-28T05:00:00,9.1,8.3,5.6,78.72,0,0,,0,0,10.8,6.5,129.2,1018,1,24.1,0,0,0,10,Clear,clear-night,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-28T06:00:00,8.9,8.1,5.3,78.15,0,0,,0,0,11.2,6.1,124.8,1018,0,24.1,0,0,0,10,Clear,clear-night,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-28T07:00:00,8.5,7.8,4.9,78.09,0,0,,0,0,10.4,5.8,127.4,1019,4.4,24.1,8.6,0,0,10,Clear,clear-day,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-28T08:00:00,10.4,10.4,5.9,73.66,0,0,,0,0,12.2,6.5,131.8,1019,3.6,24.1,173.3,0.6,2,10,Clear,clear-day,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-28T09:00:00,13,13,4,54.35,0,0,,0,0,12.6,5.4,290,1013.7,0,14,426.5,1.5,4,10,Clear,clear-day,MMSM
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-28T10:00:00,16.4,16.4,9.4,63.25,0,0,,0,0,12.6,1.4,311.6,1019,5.3,24.1,662.8,2.4,7,10,Clear,clear-day,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-28T11:00:00,19.3,19.3,9.2,51.99,0,0,,0,0,16.9,5,341.2,1017,0,24.1,837.3,3,8,10,Clear,clear-day,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-28T12:00:00,21.3,21.3,7.8,41.79,0,0,,0,0,21.2,10.8,346.5,1016,0,24.1,939.6,3.4,9,10,Clear,clear-day,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-28T13:00:00,22.7,22.7,7.4,37.34,0,0,,0,0,29.5,14.4,346.3,1015,0,24.1,957,3.4,10,10,Clear,clear-day,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-28T14:00:00,23.2,23.2,6.5,34.06,0,0,,0,0,30.2,14.8,347.8,1014,0,24.1,905.5,3.3,9,10,Clear,clear-day,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-28T15:00:00,25,25,0,19.31,0,0,,0,0,29.9,22.3,310,1008.8,0,16,777.3,2.8,8,10,Clear,clear-day,MMMX
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-28T16:00:00,23.2,23.2,4.8,30.27,0,0,,0,0,28.4,13.7,346.5,1013,0,24.1,583.8,2.1,6,10,Clear,clear-day,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-28T17:00:00,22.8,22.8,5,31.45,0,0,,0,0,26.6,13.3,348,1013,0.2,24.1,331.7,1.2,3,10,Clear,clear-day,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-28T18:00:00,22.7,22.7,-1.9,19.33,0,0,,0,0,19.1,18.4,1,1009.3,3,17.5,87,0.3,1,10,Clear,clear-day,"MMMX,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2025-10-28T19:00:00,20,20,-2,22.61,0,0,,0,0,23.8,25.9,20,1016,0,18,0,0,0,10,Clear,clear-night,MMMX
